REC_IR;STATNUM;ORI;ORIADDDT;ORINIBRS;CITY;STATECOD;POPGRP;DIVISN;REGION;AGINDIC;CORECTY;COVBYORI;FIELDNO;JUDDIST;NBRSFLG;INACTDTE;POP1;COUNTY1;MSA1;LSTPOP1;POP2;COUNTY2;MSA2;LSTPOP2;POP3;COUNTY3;MSA3;LSTPOP3;POP4;COUNTY4;MSA4;LSTPOP4;POP5;COUNTY5;MSA5;LSTPOP5;MASTERYR;QTR1ACT;QTR2ACT;QTR3ACT;QTR4ACT;F1QACT;F2QACT;F3QACT;F4QACT;AGNAME;CFIPS1;CFIPS2;CFIPS3;CFIPS4;CFIPS5;IINCIDNO;INCIDDTE;DATASRC;QUARTER;TNUMVTMS;TNUMOFF;GOFFRAC;OFFCOD1;NUMVTM1;LOCCOD1;BIASMO1;OFFCOD2;NUMVTM2;LOCCOD2;BIASMO2;OFFCOD3;NUMVTM3;LOCCOD3;BIASMO3;OFFCOD4;NUMVTM4;LOCCOD4;BIASMO4;OFFCOD5;NUMVTM5;LOCCOD5;BIASMO5;OFFCOD6;NUMVTM6;LOCCOD6;BIASMO6;OFFCOD7;NUMVTM7;LOCCOD7;BIASMO7;OFFCOD8;NUMVTM8;LOCCOD8;BIASMO8;OFFCOD9;NUMVTM9;LOCCOD9;BIASMO9;OFFCOD10;NUMVTM10;LOCCOD10;BIASMO10;VTYP_I1;VTYP_B1;VTYP_F1;VTYP_G1;VTYP_R1;VTYP_S1;VTYP_O1;VTYP_U1;VTYP_I2;VTYP_B2;VTYP_F2;VTYP_G2;VTYP_R2;VTYP_S2;VTYP_O2;VTYP_U2;VTYP_I3;VTYP_B3;VTYP_F3;VTYP_G3;VTYP_R3;VTYP_S3;VTYP_O3;VTYP_U3;VTYP_I4;VTYP_B4;VTYP_F4;VTYP_G4;VTYP_R4;VTYP_S4;VTYP_O4;VTYP_U4;VTYP_I5;VTYP_B5;VTYP_F5;VTYP_G5;VTYP_R5;VTYP_S5;VTYP_O5;VTYP_U5;VTYP_I6;VTYP_B6;VTYP_F6;VTYP_G6;VTYP_R6;VTYP_S6;VTYP_O6;VTYP_U6;VTYP_I7;VTYP_B7;VTYP_F7;VTYP_G7;VTYP_R7;VTYP_S7;VTYP_O7;VTYP_U7;VTYP_I8;VTYP_B8;VTYP_F8;VTYP_G8;VTYP_R8;VTYP_S8;VTYP_O8;VTYP_U8;VTYP_I9;VTYP_B9;VTYP_F9;VTYP_G9;VTYP_R9;VTYP_S9;VTYP_O9;VTYP_U9;VTYP_I10;VTYP_B10;VTYP_F10;VTYP_G10;VTYP_R10;VTYP_S10;VTYP_O10;VTYP_U10
IR;5;CO0030000;19910430;19970101;CENTENNIAL;CO;9B;8;4;2;N; ;3210;060A;A; ;81034;3;216;82007;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;I;I;I;Z; ; ; ; ;ARAPAHOE;5; ; ; ; ;2W1H0U73L7TD;20100419;N;2;1;1;W;13C;1;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0030000;19910430;19970101;CENTENNIAL;CO;9B;8;4;2;N; ;3210;060A;A; ;81034;3;216;82007;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;I;I;I;Z; ; ; ; ;ARAPAHOE;5; ; ; ; ;2W1H0U73S288;20100527;N;2;1;1;U;13C;1;20;43; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0030000;19910430;19970101;CENTENNIAL;CO;9B;8;4;2;N; ;3210;060A;A; ;81034;3;216;82007;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;I;I;I;Z; ; ; ; ;ARAPAHOE;5; ; ; ; ;2W1H0U73ZX0O;20100602;N;2;1;1;U;13B;1;13;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0030000;19910430;19970101;CENTENNIAL;CO;9B;8;4;2;N; ;3210;060A;A; ;81034;3;216;82007;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;I;I;I;Z; ; ; ; ;ARAPAHOE;5; ; ; ; ;2W1H0U7ZI6 4;20100717;N;3;3;1;W;13C;3;20;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0030000;19910430;19970101;CENTENNIAL;CO;9B;8;4;2;N; ;3210;060A;A; ;81034;3;216;82007;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;I;I;I;Z; ; ; ; ;ARAPAHOE;5; ; ; ; ;2W1H0U7ZJ72O;20100724;N;3;4;1;W;13A;4;13;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0030200;19910430;20110101;LITTLETON;CO;4;8;4;1;N; ;3210;060A;A; ;40316;3;216;40591;138;30;216;139;90;18;216;85;0; ; ;0;0; ; ;0;2010;I;Z;Z;Z; ; ; ; ;LITTLETON;5;59;35; ; ;2W1H0UFP9N1A;20100315;D;1;1;1;W;290;1;20;41; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0030700;19910430;19970101;GREENWOOD VILLAGE;CO;5;8;4;1;N; ;3210;060A;A; ;14430;3;216;14552;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;Z;I;Z;Z; ; ; ; ;GREENWOOD VILLAGE;5; ; ; ; ;0A1H0UZP8C1A;20100625;N;2;1;1;W;13A;1;3;32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0031100;20030128;20020101;ENGLEWOOD;CO;3;8;4;1;N; ;3210;060A;A; ;98902;3;216;99385;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;I;I;I;Z; ; ; ; ;CENTENNIAL;5; ; ; ; ;2W1H0UZ28G68;20100306;N;1;1;3;W;13C;1;20;12;290;1;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0031100;20030128;20020101;ENGLEWOOD;CO;3;8;4;1;N; ;3210;060A;A; ;98902;3;216;99385;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;I;I;I;Z; ; ; ; ;CENTENNIAL;5; ; ; ; ;2W1H0U7PI68N;20100929;N;3;0;0;U;290;1;25;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0031100;20030128;20020101;ENGLEWOOD;CO;3;8;4;1;N; ;3210;060A;A; ;98902;3;216;99385;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;I;I;I;Z; ; ; ; ;CENTENNIAL;5; ; ; ; ;2W1H0U739GXI;20100408;N;2;1;0;U;13C;1;20;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0040100;19910430;19970101;PAGOSA SPRINGS;CO;7;8;4;1;N; ;3210;060A;A; ;1814;4; ;1762;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;I;Z;Z;Z; ; ; ; ;PAGOSA SPRINGS;7; ; ; ; ;RN0BRVSQG2 N;20100127;N;1;0;0;U;290;1;4;25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0070100;19910430;20100101;BOULDER;CO;3;8;4;1;Y; ;3210;060A;A; ;99255;7;109;100035;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;Z;Z;I;I; ; ; ; ;BOULDER;13; ; ; ; ;8I0BKOE-62 N;20100918;N;3;1;1;W;13B;1;22;52; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0070100;19910430;20100101;BOULDER;CO;3;8;4;1;Y; ;3210;060A;A; ;99255;7;109;100035;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;Z;Z;I;I; ; ; ; ;BOULDER;13; ; ; ; ;8I0BKO5Q62 N;20100918;N;3;1;4;W;13B;1;13;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0070100;19910430;20100101;BOULDER;CO;3;8;4;1;Y; ;3210;060A;A; ;99255;7;109;100035;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;Z;Z;I;I; ; ; ; ;BOULDER;13; ; ; ; ;8I0BKEBLF2 N;20101004;N;4;1;1;W;13C;1;11;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0070300;19910430; ;LAFAYETTE;CO;4;8;4;1;N; ;3210;060A; ; ;26055;7;109;25267;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;Z;I;I;Z; ; ; ; ;LAFAYETTE;13; ; ; ; ;8I-4RY3 728N;20100416;D;2;1;2;W;13A;1;13;42; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0070300;19910430; ;LAFAYETTE;CO;4;8;4;1;N; ;3210;060A; ; ;26055;7;109;25267;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;Z;I;I;Z; ; ; ; ;LAFAYETTE;13; ; ; ; ;8I-1SOB 728N;20100905;D;3;1;2;W;13C;1;21;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0070400;19910430;19970101;LONGMONT;CO;3;8;4;1;N; ;3210;060A;A; ;88862;7;109;86956;51;62;323;655;0; ; ;0;0; ; ;0;0; ; ;0;2010;Z;Z;I;Z; ; ; ; ;LONGMONT;13;123; ; ; ;8I0BRMMMF2 N;20100827;N;3;1;1;W;13A;1;18;32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0070400;19910430;19970101;LONGMONT;CO;3;8;4;1;N; ;3210;060A;A; ;88862;7;109;86956;51;62;323;655;0; ; ;0;0; ; ;0;0; ; ;0;2010;Z;Z;I;Z; ; ; ; ;LONGMONT;13;123; ; ; ;8I0BRWBRT2 N;20100705;N;3;1;2;W;13C;1;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0070400;19910430;19970101;LONGMONT;CO;3;8;4;1;N; ;3210;060A;A; ;88862;7;109;86956;51;62;323;655;0; ; ;0;0; ; ;0;0; ; ;0;2010;Z;Z;I;Z; ; ; ; ;LONGMONT;13;123; ; ; ;8I0BRBZVT2 N;20100922;N;3;1;1;U;13C;1;21;32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0070600;19910430; ;LOUISVILLE;CO;5;8;4;1;N; ;3210;060A; ; ;19429;7;109;19147;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;Z;I;Z;Z; ; ; ; ;LOUISVILLE;13; ; ; ; ;F272KAEMQ-F3;20100411;D;2;1;4;W;290;1;13;43; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0180000;19910430;19970101;CASTLE ROCK;CO;9A;8;4;2;N; ;3210;060A;A; ;192251;18;216;190384;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;I;I;I;I; ; ; ; ;DOUGLAS;35; ; ; ; ;2W1H0U72I704;20100114;D;1;1;0;U;13C;1;20;33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0180000;19910430;19970101;CASTLE ROCK;CO;9A;8;4;2;N; ;3210;060A;A; ;192251;18;216;190384;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;I;I;I;I; ; ; ; ;DOUGLAS;35; ; ; ; ;2W1H0U73UL8N;20100210;D;1;1;0;U;13C;1;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0180000;19910430;19970101;CASTLE ROCK;CO;9A;8;4;2;N; ;3210;060A;A; ;192251;18;216;190384;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;I;I;I;I; ; ; ; ;DOUGLAS;35; ; ; ; ;2W1H0U73Z428;20100222;D;1;2;2;W;13C;2;22;33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0180000;19910430;19970101;CASTLE ROCK;CO;9A;8;4;2;N; ;3210;060A;A; ;192251;18;216;190384;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;I;I;I;I; ; ; ; ;DOUGLAS;35; ; ; ; ;2W1H0U7PU6J4;20100408;D;2;2;1;U;13C;2;25;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0180000;19910430;19970101;CASTLE ROCK;CO;9A;8;4;2;N; ;3210;060A;A; ;192251;18;216;190384;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;I;I;I;I; ; ; ; ;DOUGLAS;35; ; ; ; ;2W1H0U7N9264;20100531;D;2;2;1;U;13C;2;13;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0180000;19910430;19970101;CASTLE ROCK;CO;9A;8;4;2;N; ;3210;060A;A; ;192251;18;216;190384;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;I;I;I;I; ; ; ; ;DOUGLAS;35; ; ; ; ;2W1H0U7NLYK;20100601;D;2;1;1;W;13C;1;20;32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0180000;19910430;19970101;CASTLE ROCK;CO;9A;8;4;2;N; ;3210;060A;A; ;192251;18;216;190384;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;I;I;I;I; ; ; ; ;DOUGLAS;35; ; ; ; ;2W1H0U7NIC 4;20100607;D;2;2;0;U;13C;2;20;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0180000;19910430;19970101;CASTLE ROCK;CO;9A;8;4;2;N; ;3210;060A;A; ;192251;18;216;190384;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;I;I;I;I; ; ; ; ;DOUGLAS;35; ; ; ; ;2W1H0U7V76BX;20100718;D;3;2;1;U;13C;2;20;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0180000;19910430;19970101;CASTLE ROCK;CO;9A;8;4;2;N; ;3210;060A;A; ;192251;18;216;190384;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;I;I;I;I; ; ; ; ;DOUGLAS;35; ; ; ; ;2W1H0U7OILTW;20100803;D;3;1;0;U;13C;1;6;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0180000;19910430;19970101;CASTLE ROCK;CO;9A;8;4;2;N; ;3210;060A;A; ;192251;18;216;190384;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;I;I;I;I; ; ; ; ;DOUGLAS;35; ; ; ; ;2W1H0U7UI70R;20101005;D;4;3;1;W;13C;3;20;26; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;5;CO0180000;19910430;19970101;CASTLE ROCK;CO;9A;8;4;2;N; ;3210;060A;A; ;192251;18;216;190384;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2010;I;I;I;I; ; ; ; ;DOUGLAS;35; ; ; ; ;2W1H0U7OJ2BN;20100807;D;3;1;1;W;13C;1;15;32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
