REC_IR;STATNUM;ORI;ORIADDDT;ORINIBRS;CITY;STATECOD;POPGRP;DIVISN;REGION;AGINDIC;CORECTY;COVBYORI;FIELDNO;JUDDIST;NBRSFLG;INACTDTE;POP1;COUNTY1;MSA1;LSTPOP1;POP2;COUNTY2;MSA2;LSTPOP2;POP3;COUNTY3;MSA3;LSTPOP3;POP4;COUNTY4;MSA4;LSTPOP4;POP5;COUNTY5;MSA5;LSTPOP5;MASTERYR;QTR1ACT;QTR2ACT;QTR3ACT;QTR4ACT;F1QACT;F2QACT;F3QACT;F4QACT;AGNAME;CFIPS1;CFIPS2;CFIPS3;CFIPS4;CFIPS5;IINCIDNO;INCIDDTE;DATASRC;QUARTER;TNUMVTMS;TNUMOFF;GOFFRAC;OFFCOD1;NUMVTM1;LOCCOD1;BIASMO1;OFFCOD2;NUMVTM2;LOCCOD2;BIASMO2;OFFCOD3;NUMVTM3;LOCCOD3;BIASMO3;OFFCOD4;NUMVTM4;LOCCOD4;BIASMO4;OFFCOD5;NUMVTM5;LOCCOD5;BIASMO5;OFFCOD6;NUMVTM6;LOCCOD6;BIASMO6;OFFCOD7;NUMVTM7;LOCCOD7;BIASMO7;OFFCOD8;NUMVTM8;LOCCOD8;BIASMO8;OFFCOD9;NUMVTM9;LOCCOD9;BIASMO9;OFFCOD10;NUMVTM10;LOCCOD10;BIASMO10;VTYP_I1;VTYP_B1;VTYP_F1;VTYP_G1;VTYP_R1;VTYP_S1;VTYP_O1;VTYP_U1;VTYP_I2;VTYP_B2;VTYP_F2;VTYP_G2;VTYP_R2;VTYP_S2;VTYP_O2;VTYP_U2;VTYP_I3;VTYP_B3;VTYP_F3;VTYP_G3;VTYP_R3;VTYP_S3;VTYP_O3;VTYP_U3;VTYP_I4;VTYP_B4;VTYP_F4;VTYP_G4;VTYP_R4;VTYP_S4;VTYP_O4;VTYP_U4;VTYP_I5;VTYP_B5;VTYP_F5;VTYP_G5;VTYP_R5;VTYP_S5;VTYP_O5;VTYP_U5;VTYP_I6;VTYP_B6;VTYP_F6;VTYP_G6;VTYP_R6;VTYP_S6;VTYP_O6;VTYP_U6;VTYP_I7;VTYP_B7;VTYP_F7;VTYP_G7;VTYP_R7;VTYP_S7;VTYP_O7;VTYP_U7;VTYP_I8;VTYP_B8;VTYP_F8;VTYP_G8;VTYP_R8;VTYP_S8;VTYP_O8;VTYP_U8;VTYP_I9;VTYP_B9;VTYP_F9;VTYP_G9;VTYP_R9;VTYP_S9;VTYP_O9;VTYP_U9;VTYP_I10;VTYP_B10;VTYP_F10;VTYP_G10;VTYP_R10;VTYP_S10;VTYP_O10;VTYP_U10
IR;1;AL0260500;19910430;19910101;NEWTON;AL;7;6;3;1;N; ;3490;005M;A; ;1663;23; ;1663;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2007; ;Z; ;I; ; ; ; ;NEWTON;45; ; ; ; ;02-MP0706D1A;20071003;D;4;1;0;U;290;2;3;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;1;AL0430100;19910430;19910101;AUBURN;AL;3;6;3;1;Y; ;3490;005M;A; ;53160;41;57;53160;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2007;Z;I;Z;Z; ; ; ; ;AUBURN;81; ; ; ; ;C0B0AQH72 N;20070419;D;2;1;4;W;13A;1;22;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;1;AL0630000;19910430;19910101;TUSCALOOSA;AL;9B;6;3;2;N; ;3070;010N;A; ;63306;63;915;63306;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2007;Z;I; ; ; ; ; ; ;TUSCALOOSA;125; ; ; ; ;C0G-BRH72 N;20070625;D;2;1;0;U;220;1;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;1;AL0630100;19910430;19910101;TUSCALOOSA;AL;3;6;3;1;Y; ;3070;010N;A; ;83811;63;915;83811;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2007; ; ; ;I; ; ; ; ;TUSCALOOSA;125; ; ; ; ;021M02FOLD1A;20071104;D;4;1;0;U;290;1;18;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0010100;19910430;20031001;DE WITT;AR;6;7;3;1;N; ;3390;030E;A; ;3354;1; ;3354;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2007;Z;Z;I;Z; ; ; ; ;DE WITT;1; ; ; ; ;4 -ZLOX4ZJW5;20070728;N;3;1;1;W;13B;1;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0020100;19910430;20030701;CROSSETT;AR;6;7;3;1;N; ;3390;035W;A; ;5623;2; ;5623;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2007;Z;Z;Z;I; ; ; ; ;CROSSETT;3; ; ; ; ;7O-NJDK7NUF3;20071017;N;4;1;0;U;290;1;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0040000;19910430;20060101;BENTONVILLE;AR;9B;7;3;2;N; ;3390;035W;A; ;62307;4;270;62307;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2007;Z;I;Z;Z; ; ; ; ;BENTON;7; ; ; ; ;2Z-JO2O2TR39;20070507;N;2;1;1;W;13B;1;25;32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0060100;19910430;20030101;WARREN;AR;6;7;3;1;N; ;3390;035W;A; ;6182;6; ;6182;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2007;Z;Z;I;Z; ; ; ; ;WARREN;11; ; ; ; ;2Z-J4IJ2J739;20070830;N;3;1;0;U;290;1;24;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0080300;19910430;20051201;GREEN FOREST;AR;6;7;3;1;N; ;3390;035W;A; ;2876;8; ;2876;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2007;I;Z;Z;Z; ; ; ; ;GREEN FOREST;15; ; ; ; ;5N-U72U5UWEM;20070218;N;1;1;0;U;13B;1;25;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0080300;19910430;20051201;GREEN FOREST;AR;6;7;3;1;N; ;3390;035W;A; ;2876;8; ;2876;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2007;I;Z;Z;Z; ; ; ; ;GREEN FOREST;15; ; ; ; ;3P-0W5U30FCT;20070320;N;1;1;2;U;13A;1;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0150100;19910430;20040801;MORRILTON;AR;6;7;3;1;N; ;3390;030E;A; ;6558;15; ;6558;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2007;I;Z;Z;Z; ; ; ; ;MORRILTON;29; ; ; ; ;9U-W5UQ9W3TD;20070331;N;1;3;3;B;220;3;25;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0160100;19910430;20030801;JONESBORO;AR;3;7;3;1;Y; ;3390;030E;A; ;61199;16;396;61199;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2007;Z;Z;I;Z; ; ; ; ;JONESBORO;31; ; ; ; ;13-M0WP1MD I;20070805;N;3;1;1;U;290;1;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0180100;19910430;20040101;WEST MEMPHIS;AR;4;7;3;1;N; ;3390;030E;A; ;28137;18;519;28137;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2007;Z;Z;I;Z; ; ; ; ;WEST MEMPHIS;35; ; ; ; ;5N-UKVU5UWEM;20070916;N;3;1;1;W;13C;1;18;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0180100;19910430;20040101;WEST MEMPHIS;AR;4;7;3;1;N; ;3390;030E;A; ;28137;18;519;28137;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2007;Z;Z;I;Z; ; ; ; ;WEST MEMPHIS;35; ; ; ; ;6V-IRG16IL72;20070712;N;3;2;1;W;13C;2;21;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0180400;19910430;20030701;MARION;AR;5;7;3;1;N; ;3390;030E;A; ;10331;18;519;10331;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2007;Z;I;Z;Z; ; ; ; ;MARION;35; ; ; ; ;9U-W54Y9W3TD;20070516;N;2;1;3;B;13B;1;13;43; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0230600;19920210;20030101;CONWAY;AR;7;7;3;3;N; ;3390;030E;A; ;0;23;469;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2007;Z;I;Z;Z; ; ; ; ;UNIV OF CENTRAL ARKANSAS;45; ; ; ; ;02-HP6F0HG1A;20070417;N;2;1;1;W;13C;1;22;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0250000;19910430;20030101;SALEM;AR;8D;7;3;2;N; ;3390;030E;A; ;8264;25; ;8264;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2007;Z;Z;Z;I; ; ; ; ;FULTON;49; ; ; ; ;5N-U7 85UWEM;20071228;N;4;1;1;W;13C;1;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0260100;19910430;20010201;HOT SPRINGS NATIONAL PARK;AR;4;7;3;1;Y; ;3390;035W;A; ;38828;26;356;38828;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2007;I;Z;Z;Z; ; ; ; ;HOT SPRINGS;51; ; ; ; ;02L0P4X39D1A;20070228;N;1;1;1;B;13C;1;22;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
