REC_IR;STATNUM;ORI;ORIADDDT;ORINIBRS;CITY;STATECOD;POPGRP;DIVISN;REGION;AGINDIC;CORECTY;COVBYORI;FIELDNO;JUDDIST;NBRSFLG;INACTDTE;POP1;COUNTY1;MSA1;LSTPOP1;POP2;COUNTY2;MSA2;LSTPOP2;POP3;COUNTY3;MSA3;LSTPOP3;POP4;COUNTY4;MSA4;LSTPOP4;POP5;COUNTY5;MSA5;LSTPOP5;MASTERYR;QTR1ACT;QTR2ACT;QTR3ACT;QTR4ACT;F1QACT;F2QACT;F3QACT;F4QACT;AGNAME;CFIPS1;CFIPS2;CFIPS3;CFIPS4;CFIPS5;IINCIDNO;INCIDDTE;DATASRC;QUARTER;TNUMVTMS;TNUMOFF;GOFFRAC;OFFCOD1;NUMVTM1;LOCCOD1;BIASMO1;OFFCOD2;NUMVTM2;LOCCOD2;BIASMO2;OFFCOD3;NUMVTM3;LOCCOD3;BIASMO3;OFFCOD4;NUMVTM4;LOCCOD4;BIASMO4;OFFCOD5;NUMVTM5;LOCCOD5;BIASMO5;OFFCOD6;NUMVTM6;LOCCOD6;BIASMO6;OFFCOD7;NUMVTM7;LOCCOD7;BIASMO7;OFFCOD8;NUMVTM8;LOCCOD8;BIASMO8;OFFCOD9;NUMVTM9;LOCCOD9;BIASMO9;OFFCOD10;NUMVTM10;LOCCOD10;BIASMO10;VTYP_I1;VTYP_B1;VTYP_F1;VTYP_G1;VTYP_R1;VTYP_S1;VTYP_O1;VTYP_U1;VTYP_I2;VTYP_B2;VTYP_F2;VTYP_G2;VTYP_R2;VTYP_S2;VTYP_O2;VTYP_U2;VTYP_I3;VTYP_B3;VTYP_F3;VTYP_G3;VTYP_R3;VTYP_S3;VTYP_O3;VTYP_U3;VTYP_I4;VTYP_B4;VTYP_F4;VTYP_G4;VTYP_R4;VTYP_S4;VTYP_O4;VTYP_U4;VTYP_I5;VTYP_B5;VTYP_F5;VTYP_G5;VTYP_R5;VTYP_S5;VTYP_O5;VTYP_U5;VTYP_I6;VTYP_B6;VTYP_F6;VTYP_G6;VTYP_R6;VTYP_S6;VTYP_O6;VTYP_U6;VTYP_I7;VTYP_B7;VTYP_F7;VTYP_G7;VTYP_R7;VTYP_S7;VTYP_O7;VTYP_U7;VTYP_I8;VTYP_B8;VTYP_F8;VTYP_G8;VTYP_R8;VTYP_S8;VTYP_O8;VTYP_U8;VTYP_I9;VTYP_B9;VTYP_F9;VTYP_G9;VTYP_R9;VTYP_S9;VTYP_O9;VTYP_U9;VTYP_I10;VTYP_B10;VTYP_F10;VTYP_G10;VTYP_R10;VTYP_S10;VTYP_O10;VTYP_U10
IR;4;CA0193500;19910430; ;MONTEREY PARK;CA;3;9;4;1;N; ;3410;040C; ; ;78894;19;480;80138;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;Z;I; ; ; ; ;LAKEWOOD;37; ; ; ; ;1G-0E3M1MD3I;20081120;F;4;1;0;U;290;1;20;32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0193500;19910430; ;MONTEREY PARK;CA;3;9;4;1;N; ;3410;040C; ; ;78894;19;480;80138;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;Z;I; ; ; ; ;LAKEWOOD;37; ; ; ; ;4Y-4UZV4ZJ 5;20081220;F;4;0;0;U;290;1;10;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0193600;19910430; ;MONTEREY PARK;CA;3;9;4;1;N; ;3410;040C; ; ;50170;19;480;50143;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;Z;Z;Z; ; ; ; ;LA MIRADA;37; ; ; ; ;7L-XJ417NLD3;20080310;F;1;1;1;W;13C;1;12;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0193800;19910430; ;LA VERNE;CA;4;9;4;1;N; ;3410;040C; ; ;33298;19;480;33549;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;Z;Z; ; ; ; ;LA VERNE;37; ; ; ; ;CI0AXOSV72 N;20080110;F;1;1;0;U;13C;1;20;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0193800;19910430; ;LA VERNE;CA;4;9;4;1;N; ;3410;040C; ; ;33298;19;480;33549;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;Z;Z; ; ; ; ;LA VERNE;37; ; ; ; ;CI0AXOB9T2 N;20080418;F;2;1;1;W;13C;1;18;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194000;19910430; ;MONTEREY PARK;CA;5;9;4;1;N; ;3410;040C; ; ;20276;19;480;20539;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;Z;Z;I; ; ; ; ;LOMITA;37; ; ; ; ;54-UX 85UW M;20081006;F;4;1;1;W;13B;1;18;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;D-QABR 728N;20080117;F;1;2;0;U;290;2;13;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;54--HPU51AEM;20080221;F;1;1;5;W;13B;1;13;32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;54--HZ651AEM;20080221;F;1;2;2;W;13B;2;13;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;54--FL651AEM;20080217;F;1;0;3;A;290;1;4;23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;D-I-OS 728N;20080206;F;1;1;1;W;13A;1;13;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;1G-05MF16X I;20080421;F;2;3;1;B;13B;3;13;32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;37-3G0M3VSCT;20080531;F;2;1;0;U;290;1;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;4Y-CLVI4G0W5;20080601;F;2;2;0;U;290;2;20;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;54-67UU51AEM;20080604;F;2;1;0;U;290;1;13;43; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;26-BR1A2-F39;20080617;F;2;1;0;U;290;1;20;43; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;4Y-CM X4G0W5;20080624;F;2;1;15;B;13A;1;13;32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;0N-Z7-X0TD1A;20080619;F;2;1;1;W;13A;1;13;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;92-HEWJ9SCTD;20080714;F;3;0;0;U;290;1;4;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;26-KDVO2-F39;20080730;F;3;0;0;U;290;1;4;25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;1G-NF5P16X I;20080902;F;3;1;0;U;13C;1;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;4Y-EMRS4G0W5;20080907;F;3;1;0;U;13C;1;20;42; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;54-4O3951AEM;20080926;F;3;2;2;W;13A;2;13;43; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;7L-L8II7Q-F3;20081021;F;4;1;1;W;13A;1;13;43; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;1G-WRVQ16X I;20081028;F;4;1;0;U;290;1;20;43; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;0N-446P0TD1A;20081102;F;4;2;1;W;13A;2;13;12;13C;2;13;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;54-OX2751AEM;20081108;F;4;1;4;M;13A;1;13;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;6C-39BK6PU72;20080904;F;3;1;1;W;13B;1;20;43; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194100;19910430; ;LONG BEACH;CA;1C;9;4;1;Y; ;3410;040C; ; ;467055;19;480;473959;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LONG BEACH;37; ; ; ; ;8X-NZ4R8F39G;20081227;D;4;2;1;W;13B;2;18;43; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194200;19910430; ;LOS ANGELES;CA;1A;9;4;1;Y; ;3410;040C; ; ;3850920;19;480;3870487;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LOS ANGELES;37; ; ; ; ;0N1H06R36D1A;20080108;F;1;2;2;W;13B;2;13;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;4;CA0194200;19910430; ;LOS ANGELES;CA;1A;9;4;1;Y; ;3410;040C; ; ;3850920;19;480;3870487;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;LOS ANGELES;37; ; ; ; ;0N1Z068Z6D1A;20080107;F;1;1;1;U;13C;1;12;32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
